"state_cd","state","year","cms_notes","cms_plan_type","cms_program_name","cms_plan_name","cms_geographic_region","cms_medicaid_only_enrollment","cms_dual_enrollment","cms_total_enrollment","cms_parent_organization","kff_mco_name","kff_parent_firm","kff_comprehensive_plan_flag","taf_enrollee_count","taf_n_enrollees_at_least_one_claim","cms_plan_unmatched","taf_plan_unmatched","matched_last_year","matched_next_year","matched","chse_blue_cross_blue_shield_flag","chse_parent_firm","chse_mco_name","taf_no_enrollment_or_claims"
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","United Healthcare of FL, Inc.","Regions 2, 3, 4, 5, 6, 7, 8, 9, and 11",1388,17681,19069,"UnitedHealthcare",NA,NA,0,3270,NA,0,0,1,1,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","United Healthcare of FL, Inc.","Regions 2, 3, 4, 5, 6, 7, 8, 9, and 11",0,0,0,"UnitedHealthcare",NA,NA,0,2520,NA,0,0,1,1,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","United Healthcare of FL, Inc.","Regions 2, 3, 4, 5, 6, 7, 8, 9, and 11",0,0,0,"UnitedHealthcare",NA,NA,0,2841,NA,0,0,1,1,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","United Healthcare of FL, Inc.","Regions 2, 3, 4, 5, 6, 7, 8, 9, and 11",0,0,0,"UnitedHealthcare",NA,NA,0,2386,NA,0,0,1,NA,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","United Healthcare of FL, Inc.","Regions 2, 3, 4, 5, 6, 7, 8, 9, and 11",0,0,0,"UnitedHealthcare",NA,NA,0,2564,NA,0,0,1,NA,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","United Healthcare of FL, Inc.","Regions 2, 3, 4, 5, 6, 7, 8, 9, and 11",0,0,0,"UnitedHealthcare",NA,NA,0,2663,NA,0,0,1,NA,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","United Healthcare of FL, Inc.","Regions 2, 3, 4, 5, 6, 7, 8, 9, and 11",0,0,0,"UnitedHealthcare",NA,NA,0,1473,NA,0,0,1,NA,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","United Healthcare of FL, Inc.","Regions 2, 3, 4, 5, 6, 7, 8, 9, and 11",0,0,0,"UnitedHealthcare",NA,NA,0,1690,NA,0,0,1,NA,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","United Healthcare of FL, Inc.","Regions 2, 3, 4, 5, 6, 7, 8, 9, and 11",0,0,0,"UnitedHealthcare",NA,NA,0,6562,NA,0,0,1,NA,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Aetna DBA Coventry Healthcare of FL, Inc.","Regions 6, 7, 9, and 11",430,4748,5178,"Aetna",NA,NA,0,1306,NA,0,0,1,NA,1,0,"Aetna","Aetna Better Health",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Aetna DBA Coventry Healthcare of FL, Inc.","Regions 6, 7, 9, and 11",0,0,0,"Aetna",NA,NA,0,1355,NA,0,0,1,NA,1,0,"Aetna","Aetna Better Health",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Aetna DBA Coventry Healthcare of FL, Inc.","Regions 6, 7, 9, and 11",0,0,0,"Aetna",NA,NA,0,1862,NA,0,0,1,NA,1,0,"Aetna","Aetna Better Health",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Aetna DBA Coventry Healthcare of FL, Inc.","Regions 6, 7, 9, and 11",0,0,0,"Aetna",NA,NA,0,2414,NA,0,0,1,NA,1,0,"Aetna","Aetna Better Health",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Centene DBA Sunshine State Health Plan, Inc.","Regions 1, 3,4, 5, 6, 7, 8, 9, 10, and 11",3507,39936,43443,"Centene Corporation",NA,NA,0,2278,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Centene DBA Sunshine State Health Plan, Inc.","Regions 1, 3,4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation",NA,NA,0,6356,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Centene DBA Sunshine State Health Plan, Inc.","Regions 1, 3,4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation",NA,NA,0,5572,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Centene DBA Sunshine State Health Plan, Inc.","Regions 1, 3,4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation",NA,NA,0,7041,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Centene DBA Sunshine State Health Plan, Inc.","Regions 1, 3,4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation",NA,NA,0,7349,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Centene DBA Sunshine State Health Plan, Inc.","Regions 1, 3,4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation",NA,NA,0,6086,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Centene DBA Sunshine State Health Plan, Inc.","Regions 1, 3,4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation",NA,NA,0,6033,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Centene DBA Sunshine State Health Plan, Inc.","Regions 1, 3,4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation",NA,NA,0,6299,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Centene DBA Sunshine State Health Plan, Inc.","Regions 1, 3,4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation",NA,NA,0,4332,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Centene DBA Sunshine State Health Plan, Inc.","Regions 1, 3,4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation",NA,NA,0,7765,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Molina Healthcare of FL, Inc.","Regions 5, 6, and 11",0,0,0,"Molina Healthcare",NA,NA,0,1927,NA,0,0,1,NA,1,0,"Molina","Molina Healthcare of Florida",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Molina Healthcare of FL, Inc.","Regions 5, 6, and 11",0,0,0,"Molina Healthcare",NA,NA,0,2357,NA,0,0,1,NA,1,0,"Molina","Molina Healthcare of Florida",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Molina Healthcare of FL, Inc.","Regions 5, 6, and 11",0,0,0,"Molina Healthcare",NA,NA,0,3841,NA,0,0,1,NA,1,0,"Molina","Molina Healthcare of Florida",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Statewide",1591,20656,22247,"Humana",NA,NA,0,1864,NA,0,0,1,1,1,0,"Humana","Humana Medical Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Statewide",0,0,0,"Humana",NA,NA,0,1831,NA,0,0,1,1,1,0,"Humana","Humana Medical Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Statewide",0,0,0,"Humana",NA,NA,0,1521,NA,0,0,1,1,1,0,"Humana","Humana Medical Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Statewide",0,0,0,"Humana",NA,NA,0,3916,NA,0,0,1,1,1,0,"Humana","Humana Medical Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Statewide",0,0,0,"Humana",NA,NA,0,2819,NA,0,0,1,NA,1,0,"Humana","Humana Medical Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Statewide",0,0,0,"Humana",NA,NA,0,2424,NA,0,0,1,NA,1,0,"Humana","Humana Medical Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Statewide",0,0,0,"Humana",NA,NA,0,2525,NA,0,0,1,NA,1,0,"Humana","Humana Medical Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Statewide",0,0,0,"Humana",NA,NA,0,1285,NA,0,0,1,NA,1,0,"Humana","Humana Medical Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Statewide",0,0,0,"Humana",NA,NA,0,2882,NA,0,0,1,NA,1,0,"Humana","Humana Medical Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Statewide",0,0,0,"Humana",NA,NA,0,3706,NA,0,0,1,NA,1,0,"Humana","Humana Medical Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.","Statewide",0,0,0,"Humana",NA,NA,0,6563,NA,0,0,1,NA,1,0,"Humana","Humana Medical Plan",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Amerigroup Florida, Inc.","Regions 10 and 11",512,4857,5369,"Anthem Insurance Companies, Inc.",NA,NA,0,3137,NA,0,0,1,NA,1,0,"Anthem","Anthem Insurance Companies, Inc.",0
"FL","Florida",2018,"","MLTSS only (PIHP and/or PAHP)","Long-term Care Program (MLTSS only (PIHP and/or PAHP))","Amerigroup Florida, Inc.","Regions 10 and 11",0,0,0,"Anthem Insurance Companies, Inc.",NA,NA,0,4097,NA,0,0,1,NA,1,0,"Anthem","Anthem Insurance Companies, Inc.",0
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL","Florida",2018,"","Program of All-Inclusive Care for the Elderly (PACE)","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Morselife Home Care, Inc.","Palm Beach County",386,13,399,"PACE",NA,NA,0,557,NA,0,0,1,1,1,0,"Morselife Home Care, Inc.","Morse Life Home Care, Inc.",0
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Centene DBA Sunshine State Health Plan, Inc.","Regions 3, 4, 5, 6, 7, 8, 9, 10, and 11",462503,14259,476762,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,81427,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Centene DBA Sunshine State Health Plan, Inc.","Regions 3, 4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,114601,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Centene DBA Sunshine State Health Plan, Inc.","Regions 3, 4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,49287,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Centene DBA Sunshine State Health Plan, Inc.","Regions 3, 4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,80275,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Centene DBA Sunshine State Health Plan, Inc.","Regions 3, 4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,90360,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Centene DBA Sunshine State Health Plan, Inc.","Regions 3, 4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,50158,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Centene DBA Sunshine State Health Plan, Inc.","Regions 3, 4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,95845,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Centene DBA Sunshine State Health Plan, Inc.","Regions 3, 4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,90590,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Centene DBA Sunshine State Health Plan, Inc.","Regions 3, 4, 5, 6, 7, 8, 9, 10, and 11",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,43712,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","United Healthcare of Florida, Inc.","Regions 3, 4, 7, and 11",247869,12803,260672,"UnitedHealthcare","United Healthcare of Florida, Inc.","UnitedHealth Group",1,81137,NA,0,0,1,1,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","United Healthcare of Florida, Inc.","Regions 3, 4, 7, and 11",0,0,0,"UnitedHealthcare","United Healthcare of Florida, Inc.","UnitedHealth Group",1,108519,NA,0,0,1,1,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","United Healthcare of Florida, Inc.","Regions 3, 4, 7, and 11",0,0,0,"UnitedHealthcare","United Healthcare of Florida, Inc.","UnitedHealth Group",1,80003,NA,0,0,1,1,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","United Healthcare of Florida, Inc.","Regions 3, 4, 7, and 11",0,0,0,"UnitedHealthcare","United Healthcare of Florida, Inc.","UnitedHealth Group",1,95942,NA,0,0,1,NA,1,0,"United Healthcare","United Healthcare of Florida, Inc.",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Sunshine State Health Plan, Inc.","Statewide",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,1769,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Sunshine State Health Plan, Inc.","Statewide",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,2143,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Sunshine State Health Plan, Inc.","Statewide",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,6314,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Sunshine State Health Plan, Inc.","Statewide",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,7071,NA,0,0,1,1,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Sunshine State Health Plan, Inc.","Statewide",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,3801,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Sunshine State Health Plan, Inc.","Statewide",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,8070,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
"FL","Florida",2018,"","Comprehensive MCO","Managed Medical Assistance Program (Comprehensive MCO)","Sunshine State Health Plan, Inc.","Statewide",0,0,0,"Centene Corporation","Sunshine State Health Plan, Inc.","Centene",1,5942,NA,0,0,1,NA,1,0,"Centene","Sunshine State Health Plan",0
