state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
MA,*110088791D,Tufts Health Public Plans (Beth Israel Deaconess Care Organization),Massachusetts,2018,,Comprehensive MCO,Accountable Care Partnership Plans (Comprehensive MCO),Beth Israel Deaconess Care Organization (BIDCO) in partnership with Tufts Health Public Plans (THPP),"Attleboro, Barnstable, Beverly, Boston, Brockton, Falmouth, Framingham, Haverhill, Lowell, Lynn, Malden, Orleans, Plymouth, Quincy, Revere, Salem, Somerville, Waltham, Wareham, Woburn",33629,0,33629,Tufts Health Plan,Tufts Health Public Plans (Beth Israel Deaconess Care Organization),1,TUFTS HEALTH TOGETHER WITH BIDCO,53457,53695,1,0,Tufts Health Plan,"",,,
MA,*110088791E,Tufts Health Public Plans (Cambridge Health Alliance),Massachusetts,2018,,Comprehensive MCO,Accountable Care Partnership Plans (Comprehensive MCO),Cambridge Health Alliance (CHA) in partnership with Tufts Health Public Plans (THPP),"Boston, Lynn, Malden, Revere, Somerville, Waltham, Woburn",26068,0,26068,Tufts Health Plan,Tufts Health Public Plans (Cambridge Health Alliance),1,TUFTS HEALTH TOGETHER WITH CHA,41732,42099,1,0,Tufts Health Plan,"",,,
MA,*110088791F,Tufts Health Public Plans (Boston Children's Health ACO),Massachusetts,2018,,Comprehensive MCO,Accountable Care Partnership Plans (Comprehensive MCO),Boston Children's Health ACO in partnership with Tufts Health Public Plans (THPP),"Attleboro, Barnstable, Beverly, Boston, Brockton, Fall River, Falmouth, Framingham, Haverhill, Holyoke, Lawrence, Lowell, Lynn, Malden, New Bedford, Northampton, Orleans, Plymouth, Quincy, Revere, Salem, Somerville, Southbridge, Springfield, Taunton, Waltham, Wareham,Westfield, Woburn, Worcester",83442,0,83442,Tufts Health Plan,Tufts Health Public Plans (Boston Children's Health ACO),1,TUFTS HEALTH TOGETHER WITH BOSTON CHILDREN'S ACO,106890,108215,1,0,Tufts Health Plan,"",,,
MA,*110097108A,Mercy Life Inc,Massachusetts,2018,,Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE)),Mercy Life Inc,"01008, 01010, 01011, 01013, 01027, 01028, 01033, 01034, 01036, 01040, 01056, 01057, 01069, 01071, 01073, 01075, 01077, 01081, 01085, 01089, 01095, 01101, 01106, 01521, 01151, 01002, 01027, 01350, 01002, 01007, 01012, 01026, 01032, 01035, 01038, 01050, 01060, 01070, 01082, 01096, 01098, 01243, 01034",11,223,234,Mercy Life Inc,"",0,MERCY LIFE INC,319,319,1,0,Trinity Health,"",1,,
MA,*110104314B,BMC HealthNet Plan (Boston Accountable Care Organization),Massachusetts,2018,,Comprehensive MCO,MassHealth Managed Care (Comprehensive MCO),Boston Medical Center Health Plan,Statewide,72409,0,72409,Boston Medical System,BMC Health Plan,1,BMC HEALTHNET PLAN COMMUNITY ALLIANCE,152173,153797,1,0,"BMC Health System, Inc",Boston Medical Center Health Plan,,,
MA,*110104314C,BMC HealthNet Plan (Mercy Medical Center),Massachusetts,2018,,Comprehensive MCO,Accountable Care Partnership Plans (Comprehensive MCO),Mercy Medical Center in partnership with BMC HealthNet Plan,"Holyoke, Northampton, Springfield, Westfield",28148,0,28148,Boston Medical Health Plan,BMC HealthNet Plan (Mercy Medical Center),1,BMC HEALTHNET PLAN MERCY ALLIANCE,38343,38612,1,0,"BMC Health System, Inc",Boston Medical Center Health Plan,,,
MA,*110104314D,BMC HealthNet Plan (Signature Healthcare),Massachusetts,2018,,Comprehensive MCO,Accountable Care Partnership Plans (Comprehensive MCO),Signature Healthcare in partnership with BMC HealthNet Plan,"Brockton, Plymouth, Quincy, Taunton",17924,0,17924,Boston Medical Health Plan,BMC HealthNet Plan (Signature Healthcare ),1,BMC HEALTHNET PLAN SIGNATURE ALLIANCE,26746,26895,1,0,"BMC Health System, Inc",Boston Medical Center Health Plan,,,
MA,*110104314E,BMC HealthNet Plan (Southcoast Health),Massachusetts,2018,,Comprehensive MCO,Accountable Care Partnership Plans (Comprehensive MCO),Southcoast Health in partnership with BMC HealthNet Plan,"Attleboro, Fall River, Falmouth, New Bedford, Plymouth, Taunton, Wareham",16044,0,16044,Boston Medical Health Plan,BMC HealthNet Plan (Southcoast Health),1,BMC HEALTHNET PLAN SOUTHCOAST ALLIANCE,22650,22863,1,0,"BMC Health System, Inc",Boston Medical Center Health Plan,,,
MA,*110117145B,Community Care,Massachusetts,2018,,Primary Care Case Management (PCCM),Primary Care Accountable Care Organizations (Primary Care ACO) (Primary Care Case Management Entity (PCCM Entity)),Community Care Cooperative,Statewide,112875,0,112875,Community Care Health Plan (WI),"",0,COMMUNITY CARE COOPERATIVE C3,161123,163282,1,0,Community Care,"",,,
MA,*110117149B,Mass General Brigham ACO,Massachusetts,2018,,Primary Care Case Management (PCCM),Primary Care Accountable Care Organizations (Primary Care ACO) (Primary Care Case Management Entity (PCCM Entity)),Partners HealthCare Choice,Statewide,105032,0,105032,Partners HealthCare Choice,"",0,PARTNERS HEALTHCARE CHOICE,143534,144672,1,0,Partners HealthCare,"",,,
MA,*110117869B,"Steward Medicaid Care Network, Inc.",Massachusetts,2018,,Primary Care Case Management (PCCM),Primary Care Accountable Care Organizations (Primary Care ACO) (Primary Care Case Management Entity (PCCM Entity)),Steward Health Choice,Statewide,121443,0,121443,Steward Health Choice,"",0,STEWARD HEALTH CHOICE,173110,174655,1,0,Steward Health Care System,"",,,
MA,*110124436A,Lahey Masshealth,Massachusetts,2018,,"","","","",,,,"","",0,LAHEY MASSHEALTH ACO,8726,1171,0,0,Lahey Masshealth,"",0,,
MD,*223476999,Maryland Physicians Care,Maryland,2018,,Comprehensive MCO,HealthChoice (Comprehensive MCO),Maryland Physician's Care,Statewide,213677,0,213677,Maryland Care Inc,Maryland Physician's Care,1,MARYLAND PHYSICIANS CARE,259589,260084,1,0,Maryland Care Inc,"",1,,
MD,*409639800,"Johns Hopkins HealthCare, Inc.",Maryland,2018,,Program of All-Inclusive Care for the Elderly (PACE),Hopkins Elder Plus (Program of All-inclusive Care for the Elderly (PACE)),Hopkins Elder Plus,"21052, 21202, 21205, 21206, 21213, 21214, 21217, 21218, 21219, 21220, 21221, 21222, 21224, 21227, 21231, 21237",12,93,105,Johns Hopkins,"",0,JOHNS HOPKINS HEALTH SYSTEM CORP,150,150,1,0,Johns Hopkins Healthcare LLC,"",1,,
MD,*409642800,"Johns Hopkins HealthCare, Inc.",Maryland,2018,,Program of All-Inclusive Care for the Elderly (PACE),Hopkins Elder Plus (Program of All-inclusive Care for the Elderly (PACE)),Hopkins Elder Plus,"21052, 21202, 21205, 21206, 21213, 21214, 21217, 21218, 21219, 21220, 21221, 21222, 21224, 21227, 21231, 21237",0,0,0,Johns Hopkins,"",0,JOHNS HOPKINS HEALTH SYSTEM CORP,27,26,1,0,Johns Hopkins Healthcare LLC,"",1,,
MD,*432117199,Kaiser Permanente of the Mid-Atlantic States,Maryland,2018,,Comprehensive MCO,HealthChoice (Comprehensive MCO),Kaiser Permanete,"Anne Arundel, Baltimore, Calver, Charles, Harford, Howard, Montgomery, and Prince George's Counties",63724,0,63724,Kaiser Permanete of the Mid Atlantic States,Kaiser Permanente,1,KAISER PERMANENTE,83370,83500,1,0,Kaiser Permanente,Kaiser Permanente,1,,
MD,*452815899,CareFirst BCBS Community Health Plan Maryland,Maryland,2018,,Comprehensive MCO,HealthChoice (Comprehensive MCO),University of Maryland Health Partners,"Statewide except for Allegany, Garrett and Washington Counties",45715,0,45715,University of Maryland Medical Systems,University of Maryland Health Partners,1,CAREFIRST CHPMD,64223,64374,1,0,University of Maryland Medical System Corporation,"",0,,
MD,*510300299,Amerigroup Community Care,Maryland,2018,,Comprehensive MCO,HealthChoice (Comprehensive MCO),Amerigroup Community Care,Statewide,276054,0,276054,"Anthem Insurance Companies, Inc.",Amerigroup Community Care,1,AMERIGROUP MARYLAND INC,327685,328365,1,0,Anthem,Anthem,1,,
MD,*521105199,Jai Medical Systems,Maryland,2018,,Comprehensive MCO,HealthChoice (Comprehensive MCO),Jai Medical Systems,"Baltimore City, Anne Arundel and Baltimore Counties",25998,0,25998,Jai Medical Systems,Jai Medical Systems,1,JAI MEDICAL SYSTEMS,33321,33397,1,0,Jai Medical Systems,"",1,,
MD,*521130199,United Healthcare Community Plan,Maryland,2018,,Comprehensive MCO,HealthChoice (Comprehensive MCO),United HealthCare,"Baltimore City, Anne Arundel, Baltimore, Carroll, Cecil, Charles, Harford, Howard, Montgomery, Prince George's, and St. Mary's Counties",149565,0,149565,UnitedHealthcare,United Healthcare Plan,1,UNITEDHEALTHCARE,183648,183969,1,0,United Healthcare,UnitedHealth Group,1,,
MD,*521995799,MedStar Family Choice,Maryland,2018,,Comprehensive MCO,HealthChoice (Comprehensive MCO),MedStar,"Baltimore City, Anne Arundel, Baltimore, Charles, Harford, Montgomery, Prince George's, and St. Mary's Counties",90488,0,90488,MedStar,MedStar,1,MEDSTAR FAMILY CHOICE,115213,115386,1,0,MedStar Health,"",1,,
MD,*522007699,Priority Partners,Maryland,2018,,Comprehensive MCO,HealthChoice (Comprehensive MCO),Priority Partners,Statewide,297179,0,297179,Johns Hopkins Health Care,Priority Partners,1,PRIORITY PARTNERS,355507,356120,1,0,Johns Hopkins Healthcare LLC,"",1,,
MD,*974511499,Aetna Better Health of Maryland,Maryland,2018,,Comprehensive MCO,HealthChoice (Comprehensive MCO),Aetna Better Health of Maryland,Statewide,7203,0,7203,Aetna,Aetna Better Health of Maryland,1,AETNA HEALTH INC DBA AETNA BETTER,22436,22405,1,0,CVS Health Corporation,Aetna,0,2018-11-28,
ME,"",MidCoast Connector,Maine,2018,,Non-Emergency Medical Transportation,NET (Non-Emergency Medical Transportation),MidCoast Connector,Region 5,19559,4917,24476,MaineCare NET,"",0,"",,,0,0,MidCoast Connector,"",0,,
ME,"",Penquis CAP,Maine,2018,,Non-Emergency Medical Transportation,NET (Non-Emergency Medical Transportation),Penquis CAP,Regions 3 and 4,53683,15950,69633,MaineCare NET,"",0,"",,,0,0,Penquis CAP,"",0,,
ME,"",Modivcare,Maine,2018,,Non-Emergency Medical Transportation,NET (Non-Emergency Medical Transportation),Logisticare,"Regions 1, 2, 6, 7, and 8",109632,30586,140218,MaineCare NET,"",0,"",,,0,0,Providence Service Corporation,"",0,,
ME,*QMXHPQ0852,MaineCare,Maine,2018,,Primary Care Case Management (PCCM),MaineCare (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,141777,0,141777,MaineCare,"",0,MAINECARE PCCM,174710,99812,1,0,MaineCare,"",1,,
MI,"",Area Agencies on Aging Association of Michigan,Michigan,2018,,MLTSS only (PIHP and/or PAHP),MI Choice (MLTSS only (PIHP and/or PAHP)),Region 9 Area Agency on Aging,"Alcona, Alpena, Arenac, Cheboygan, Crawford, Iosco, Montmorency, Ogemaw, Oscoda, Otsego, Presque Isle, and Roscommon Counties",25,379,404,Area Agencies on Aging,"",0,"",,,0,0,Area Agencies on Aging,"",0,,
MI,"",Area Agencies on Aging Association of Michigan,Michigan,2018,,MLTSS only (PIHP and/or PAHP),MI Choice (MLTSS only (PIHP and/or PAHP)),Reliance Community Care Partners,"Allegan, Ionia, Kent, Lake, Mason, Mecosta, Muskegon, Newaygo, Oceana, Osceola, and Ottawa Counties",43,573,616,Reliance Community Care Partners,"",0,"",,,0,0,Area Agencies on Aging,"",0,,
MI,"",Oakland County CMH Authority,Michigan,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Oakland County CMH Authority,Oakland County,170905,0,170905,Oakland County CMH Authority,"",0,"",,,0,0,Oakland County CMH Authority,"",0,,
MI,"",Region 10 PIHP,Michigan,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Region 10,"Genesee, Lapeer, Sanilac, and St. Clair Counties",187376,0,187376,Region 10,"",0,"",,,0,0,Region 10,"",0,,
MI,*1724945,Northcare Network,Michigan,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Northcare Network,"Alger, Baraga, Chippewa, Delta, Dickinson, Houghton, Iron, Keewanaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, and Schoolcraft Counties",63431,0,63431,Northcare Network,"",0,NORTH CARE,,,,0,Northcare Network,"",,,
MI,*2304993,Modivcare,Michigan,2018,,"","","","",,,,"","",0,LOGISTICARE-NON-EMERGENCY TRANS,1226280,1152088,0,0,Providence Service Corporation,"",0,,
MI,*2331543,PACE of Southwest Michigan,Michigan,2018,,Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),PACE of Southwest MI,"Berrien, Cass, and Van Buren Counties",4,167,171,PACE,"",0,PACE OF SOUTHWEST MICHIGAN,240,243,1,0,Corewell Health|Region IV Area Agency on Aging,"",1,,
MI,*2813561,Northcare Network,Michigan,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Northcare Network,"Alger, Baraga, Chippewa, Delta, Dickinson, Houghton, Iron, Keewanaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, and Schoolcraft Counties",0,0,0,Northcare Network,"",0,NORTHCARE NETWORK,,,1,0,Northcare Network,"",1,,
MI,*2813562,Southwest Michigan Behavioral Health,Michigan,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Southwest Michigan Behavioral Health,"Berry, Berrien, Branch, Calhoun, Cass, Kalamazoo, St. Joseph, and Van Buren Counties",193479,0,193479,Southwest Michigan Behavioral Health,"",0,SOUTHWEST MI BEHAVIORAL HEALTH,,,1,0,Southwest Michigan Behavioral Health,"",1,,
MI,*2813564,Mid-State Health Network,Michigan,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Mid-State Health Network,"Arenac, Bay, Clare, Clinton, Eaton, Gladwin, Gratiot, Hillsdale, Huron, Ingham, Ionia, Isabella, Jackson, Mecosta, Midland, Montcalm, Newaygo, Oceola, Saginaw, Shiawassee, and Tuscola Counties",367503,0,367503,Mid-State Health Network,"",0,PIHP MID-STATE HLTH NET REG ENTITY,,,1,0,Mid-State Health Network,"",1,,
MI,*2813565,Lakeshore Regional Entity,Michigan,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Lakeshore Regional Entity,"Allegan, Kent, Lake, Mason, Muskegon, Oceana, and Ottawa Counties",249865,0,249865,Lakeshore Regional Entity,"",0,LAKESHORE REGIONAL ENTITY,,,1,0,Lakeshore Regional Entity,"",1,,
MI,*2813566,CMH Partnership of Southeast Michigan,Michigan,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),CMH Partnership of Southeast Michigan,"Lenawee, Livingston, Monroe, and Washtenaw Counties",0,0,0,CMH Partnership of Southeast Michigan,"",0,CMH PARTNERSHIP OF SOUTHEAST MI,,,,0,CMH Partnership of Southeast Michigan,"",1,,
MI,*2813567,Northern Michigan Regional Entity,Michigan,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Northern Michigan Regional Entity,"Alcona, Alpena, Antrim, Benzie, Charlevoix, Cheboygan, Crawford, Emmet, Grand Traverse, Iosco,  Kalkaska, Leelanau, Manistee, Missaukee, Montmorency, Ogemaw, Oscoda, Otsego, Presque Isle, Roscommon, and Wexford Counties",115735,0,115735,Northern Michigan Regional Entity,"",0,NORTHERN MI REGIONAL ENTITY,,,1,0,Northern Michigan Regional Entity,"",1,,
MI,*2813568,Detroit Wayne Mental Health Authority,Michigan,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Detroit Wayne Mental Health Authority,Wayne County,632552,0,632552,Detroit Wayne Mental Health Authority,"",0,DETROIT WAYNE MENTAL HLTH AUTHORITY,,,1,0,Detroit Wayne Mental Health Authority,"",1,,
MI,*2823815,Huron Valley PACE,Michigan,2018,,Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),Huron Valley PACE,"Livingston, Monroe, Oakland, Wayne, and Washtenaw Counties",1,174,175,PACE,"",0,HURON VALLEY PACE,198,200,1,0,"United Methodist Retirement Communities, Inc|Region 1-B Area Agency on Aging","",1,,
MI,*2836401,Amerihealth Michigan,Michigan,2018,,"","","","",,,,"","",0,AMERIHEALTH MICHIGAN  INC,3741,3733,0,0,Independence Health Group,"",0,,
MI,*2836406,Michigan Complete Health,Michigan,2018,,"","","","",,,,"","",0,MICHIGAN COMPLETE HEALTH,3333,3329,0,0,WellCare,"",0,2018-09-04,
MI,*3094539,Blue Cross Complete of Michigan,Michigan,2018,,Comprehensive MCO,Managed Care Plan Division (Comprehensive MCO),Blue Cross Complete of Michigan,"Allegan, Barry, Clinton, Eaton, Genesee, Hillsdale, Huron, Ingham, Ionia, Jackson, Kent, Lake, Lapeer, Lenawee, Livingston, Macomb, Mason, Mecosta, Monroe, Montcalm, Muskegon, Newaygo, Oakland, Oceana, Osceola, St. Clair, Sanilac, Shiawassee, Tuscola, Washtenaw, and Wayne Counties",209603,3535,213138,Blue Cross Blue Shield,Blue Cross Complete of Michigan,1,BLUE CROSS COMPLETE,282292,284357,1,1,Blue Cross Blue Shield of Michigan,Independence Health Group,1,,
MI,*3094539,Blue Cross Complete of Michigan,Michigan,2018,,Comprehensive MCO,Healthy Michigan Plan (Comprehensive MCO),Blue Cross Complete of Michigan,"Allegan, Barry, Clinton, Eaton, Genesee, Hillsdale, Huron, Ingham, Ionia, Jackson, Kent, Lake, Lapeer, Lenawee, Livingston, Macomb, Mason, Mecosta, Monroe, Montcalm, Muskegon, Newaygo, Oakland, Oceana, Osceola, St. Clair, Sanilac, Shiawassee, Tuscola, Washtenaw, and Wayne Counties",85852,0,85852,Blue Cross Blue Shield,Blue Cross Complete of Michigan,1,BLUE CROSS COMPLETE,282292,284357,1,1,Blue Cross Blue Shield of Michigan,Independence Health Group,1,,
MI,*3119549,Detroit Wayne Mental Health Authority,Michigan,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Detroit Wayne Mental Health Authority,Wayne County,0,0,0,Detroit Wayne Mental Health Authority,"",0,DETROIT WAYNE PIHP,,,,0,Detroit Wayne Mental Health Authority,"",,,
MI,*3290657,"Trusted Health Plan, Inc.",Michigan,2018,,Comprehensive MCO,Managed Care Plan Division (Comprehensive MCO),Harbor Health Plan,"Macomb, Oakland, and Wayne Counties",7128,4,7132,Trusted Health Plan,Harbor Health Plan,1,HARBOR HEALTH PLAN,12032,12337,1,0,"Trusted Health Plan, Inc.","",1,,
MI,*3290657,"Trusted Health Plan, Inc.",Michigan,2018,,Comprehensive MCO,Healthy Michigan Plan (Comprehensive MCO),Harbor Health Plan,"Macomb, Oakland, and Wayne Counties",3173,0,3173,Trusted Health Plan,Harbor Health Plan,1,HARBOR HEALTH PLAN,12032,12337,1,0,"Trusted Health Plan, Inc.","",1,,
