state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
IL,"",CountyCare Health Plan,Illinois,2021,"",MLTSS only (PIHP and/or PAHP),HealthChoice Illinois - Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP)),CountyCare Health Plan,Cook county,0,0,0,Cook County Health and Hospital Systems,"",0,"",,,,0,Cook County Health and Hospital Systems,"",0,,
IL,*203209671003,Meridian Health,Illinois,2021,"",MLTSS only (PIHP and/or PAHP),HealthChoice Illinois - Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP)),Meridian Health,Statewide,0,0,0,Centene Corporation,"",0,MERIDIAN HEALTH PLAN OF ILLINOIS MMP,21863,21794,,0,Centene,"",1,,
IL,*203209671005,Meridian Health,Illinois,2021,"",Comprehensive MCO + MLTSS,HealthChoice Illinois (Comprehensive MCO + MLTSS),Meridian Health,Statewide,0,0,0,Centene Corporation,Meridian Health,1,MERIDIAN HEALTH PLAN,977602,979556,,0,Centene,Centene,1,,
IL,*203209671006,Meridian Health,Illinois,2021,"",Comprehensive MCO + MLTSS,HealthChoice Illinois (Comprehensive MCO + MLTSS),YouthCare,Statewide,0,0,0,Centene Corporation,YouthCare,1,MERIDIAN YOUTHCARE,25217,25749,,0,Centene,Centene,1,,
IL,*271823188002,Molina HealthCare,Illinois,2021,"",MLTSS only (PIHP and/or PAHP),HealthChoice Illinois - Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP)),Molina HealthCare,Statewide,0,0,0,Molina HealthCare Inc,"",0,"MOLINA HEALTHCARE OF ILLINOIS, INC. MMP",20551,19878,,0,Molina,"",1,,
IL,*271823188005,Molina HealthCare,Illinois,2021,"",Comprehensive MCO + MLTSS,HealthChoice Illinois (Comprehensive MCO + MLTSS),Molina HealthCare,Statewide,0,0,0,Molina HealthCare Inc,Molina HealthCare,1,MOLINA HEALTHCARE,371797,372412,,0,Molina,Molina,1,,
IL,*272512072002,Aetna Better Health,Illinois,2021,"",MLTSS only (PIHP and/or PAHP),HealthChoice Illinois - Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP)),Aetna Better Health,Statewide,0,0,0,CVS Health Corporation,"",0,"AETNA BETTER HEALTH INC., AN ILLINOIS CORPORATION MMP",23260,22764,,0,CVS Health Corporation,"",0,,
IL,*272512072005,Aetna Better Health,Illinois,2021,"",Comprehensive MCO + MLTSS,HealthChoice Illinois (Comprehensive MCO + MLTSS),Aetna Better Health,Statewide,0,0,0,CVS Health Corporation,Aetna Better Health,1,"AETNA BETTER HEALTH INC., AN ILLINOIS CORPORATION MMCP",481697,481894,,0,CVS Health Corporation,CVS Health,0,,
IL,*361236610002,Blue Cross Community Health Plans,Illinois,2021,"",MLTSS only (PIHP and/or PAHP),HealthChoice Illinois - Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP)),Blue Cross Community Health Plans,Statewide,0,0,0,HealthCare Services Corporation,"",0,BLUE CROSS BLUE SHIELD OF ILLINOIS MMP,25986,26637,,1,Health Care Service Corporation,"",1,,
IL,*361236610005,Blue Cross Community Health Plans,Illinois,2021,"",Comprehensive MCO + MLTSS,HealthChoice Illinois (Comprehensive MCO + MLTSS),Blue Cross Community Health Plans,Statewide,0,0,0,HealthCare Service Corporation,Blue Cross Community Health Plans,1,BLUE CROSS COMMUNITY HEALTH,737135,737968,,1,Health Care Service Corporation,Health Care Service Corporation,1,,
IL,*366006541089,CountyCare Health Plan,Illinois,2021,"",Comprehensive MCO + MLTSS,HealthChoice Illinois (Comprehensive MCO + MLTSS),CountyCare Health Plan,Cook county,0,0,0,Cook County Health and Hospital Systems,CountyCare Health Plan,1,COUNTYCARE HEALTH PLAN,462883,464261,,0,Cook County Health and Hospital Systems,"",1,,
IL,*611013183003,Humana,Illinois,2021,"","","","","",0,0,0,"","",0,HUMANA HEALTH PLAN - MMP,21683,20799,,0,Humana,"",0,,
IN,*299722310,Franciscan Alliance,Indiana,2021,"",Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),Franciscan Senior Health and Wellness- Indy,"Serving seniors who reside in Johnson county and the following zip codes in Marion county: 46107, 46201, 46202, 46203, 46204, 46217, 46218, 46219, 46221, 46222, 46225, 46227, 46229, 46237, 46239, 46241, 46259",0,0,0,Franciscan Alliance,"",0,FRANCISCAN SENIOR HEALTH AND WELLNESS -,145,146,,0,Franciscan Alliance,"",1,,
IN,*299722320,Saint Joseph PACE,Indiana,2021,"",Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),Saint Joseph Pace,"Serving seniors who reside in the following counties: Elkhart, Marshall, and St. Joseph, and zip codes: 46506, 46514, 46516, 46517, 46526,46530, 46536, 46544, 46545, 46552, 46554, 46556, 46561, 46574, 46601, 46613, 46614, 46615, 46616, 46617, 46619, 46628, 46635, 46637, 46563, 46573",0,0,0,Trinity Health,"",0,SAINT JOSEPH PACE,227,226,,0,Trinity Health,"",1,,
IN,*299722330,Franciscan Alliance,Indiana,2021,"",Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),Franciscan Senior Health and Wellness-DYER,Serving seniors who reside in Lake county,0,0,0,Franciscan Alliance,"",0,FRANCISCAN SENIOR HEALTH AND WELLNESS -,138,138,,0,Franciscan Alliance,"",1,,
IN,*299722340,Reid Health,Indiana,2021,"",Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),Reid Health Pace Center,"Serving Seniors who reside in Fayette, Franklin, Henry, Randolph, Union and Wayne counties",0,0,0,Reid Health,"",0,REID HEALTH PACE CENTER,21,21,,0,Reid Health,"",0,,
IN,*299722360,PACE of Northeast Indiana,Indiana,2021,"","","","","",0,0,0,"","",0,"PACE OF NORTHEAST INDIANA, LLC",13,13,,0,"Aging & In-Home Services of Northeast Indiana, Inc.","",,,
IN,*300119960,Managed Health Services,Indiana,2021,"",Comprehensive MCO,Hoosier Healthwise (Comprehensive MCO),Managed Health Services,Statewide,0,0,0,Centene,Managed Health Services,1,MANAGED HEALTH SERVICES,192197,192234,,0,Centene,Centene,1,,
IN,*355787430,Managed Health Services,Indiana,2021,"",Comprehensive MCO,Healthy Indiana Plan (Comprehensive MCO),Managed Health Services,Statewide,0,0,0,Centene,Managed Health Services,1,MANAGED HEALTH SERVICES - HIP,135592,135850,,0,Centene,Centene,1,,
IN,*399243310,Managed Health Services,Indiana,2021,"",Comprehensive MCO,Hoosier Care Connect (Comprehensive MCO),Managed Health Services,Statewide,0,0,0,Centene,Managed Health Services,1,MANAGED HEALTH SERVICES,41242,41339,,0,Centene,Centene,1,,
IN,*400752220,Anthem,Indiana,2021,"",Comprehensive MCO,Hoosier Healthwise (Comprehensive MCO),Anthem,Statewide,0,0,0,"Anthem, Inc",Anthem,1,ANTHEM,325446,325515,,0,Anthem,Anthem,1,,
IN,*455701400,Anthem,Indiana,2021,"",Comprehensive MCO,Healthy Indiana Plan (Comprehensive MCO),Anthem,Statewide,0,0,0,"Anthem, Inc",Anthem,1,ANTHEM - HIP,353982,354494,,0,Anthem,Anthem,1,,
IN,*499254630,Anthem,Indiana,2021,"",Comprehensive MCO,Hoosier Care Connect (Comprehensive MCO),Anthem,Statewide,0,0,0,"Anthem, Inc",Anthem,1,ANTHEM,70956,71104,,0,Anthem,Anthem,1,,
IN,*500307680,MDWise,Indiana,2021,"",Comprehensive MCO,Hoosier Healthwise (Comprehensive MCO),MDWise,Statewide,0,0,0,McLaren Health Care,MDWise,1,MDWISE,241777,241876,,0,McLaren Health Care Corporation,McLaren Health Care,1,,
IN,*555763410,MDWise,Indiana,2021,"",Comprehensive MCO,Healthy Indiana Plan (Comprehensive MCO),MDWise,Statewide,0,0,0,McLaren Health Care,MDWise,1,MDWISE - HIP,175602,175954,,0,McLaren Health Care Corporation,McLaren Health Care,1,,
IN,*699842000,United Healthcare Community Plan,Indiana,2021,"",Comprehensive MCO,Hoosier Care Connect (Comprehensive MCO),United Healthcare Community Plan,Statewide,0,0,0,United Healthcare,United Healthcare Community Plan,1,UNITEDHEALTHCARE COMMUNITY PLAN,4080,4094,,0,United Healthcare,UnitedHealth Group,,,
IN,*700410350,"Caresource Indiana, Inc",Indiana,2021,"",Comprehensive MCO,Hoosier Healthwise (Comprehensive MCO),"Caresource Indiana, Inc",Statewide,0,0,0,Caresource Management Group,"Caresource Indiana, Inc",1,"CARESOURCE INDIANA, INC",79501,79514,,0,CareSource,CareSource,1,,
IN,*755726440,"Caresource Indiana, Inc",Indiana,2021,"",Comprehensive MCO,Healthy Indiana Plan (Comprehensive MCO),"Caresource Indiana, Inc",Statewide,0,0,0,Caresource Management Group,"Caresource Indiana, Inc",1,"CARESOURCE INDIANA, INC",76262,76397,,0,CareSource,CareSource,1,,
IN,*800007380,Southeastrans,Indiana,2021,"","","","","",0,0,0,"","",0,"VERIDA, INC",389582,384882,,0,Southeastrans,"",0,,
KS,*100019020,Midland Care,Kansas,2021,"",Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),Midland Care,"Douglas, Jackson, Jefferson, Leavenworth, Lyon, Marshall, Nemaha, Osage, Pottawatomie, Shawnee, Wabaunsee, and Wyandotte counties",0,0,0,Midland Care,"",0,MIDLAND CARE CONNECTION INC,505,512,,0,Midland Care,"",1,,
KS,*100640440,Ascension,Kansas,2021,"",Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),Via Christi,Sedgwick county,0,0,0,Ascension,"",0,VIA CHRISTI HOPE,320,325,,0,Ascension Health,"",1,,
KS,*200869890,United HealthCare Community Plan of Kansas,Kansas,2021,"",Comprehensive MCO + MLTSS,KanCare (Comprehensive MCO + MLTSS),United HealthCare Community Plan of Kansas,Statewide,0,0,0,"United Healthcare Services, Inc.",United HealthCare Community Plan of Kansas,1,UNITEDHEALTHCARE COMMUNITY PLAN - KANSAS,185450,186025,,0,United Healthcare,UnitedHealth Group,1,,
KS,*200876500,Sunflower State Health Plan,Kansas,2021,"",Comprehensive MCO + MLTSS,KanCare (Comprehensive MCO + MLTSS),Sunflower State Health Plan,Statewide,0,0,0,Centene Corporation,Sunflower State Health Plan,1,SUNFLOWER STATE HEALTH PLAN INC,174016,174188,,0,Centene,Centene,1,,
KS,*201138280,"Bluestem PACE, Inc.",Kansas,2021,"",Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),"Bluestem PACE, Inc.","Dickinson, Ellsworth, Harvey, Lincoln, Marion, McPherson, Ottawa, Reno, Rice, and Saline counties",0,0,0,"Bluestem PACE, Inc.","",0,BLUESTEM PACE INC,118,122,,0,"Bluestem Communities, Inc.","",1,,
KS,*201205770,Aetna Better Health of Kansas,Kansas,2021,"",Comprehensive MCO + MLTSS,KanCare (Comprehensive MCO + MLTSS),Aetna Better Health of Kansas,Statewide,0,0,0,CVS Health Corporation,Aetna Better Health of Kansas,1,AETNA BETTER HEALTH OF KANSAS,145292,145487,,0,CVS Health Corporation,CVS Health,1,,
KY,*57000028,Pennyrile Community Services,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,"PENNYRILE ALLIED COMMUNITY SERVICES, INC.",77899,78059,,0,State Non-Emergency Transportation,"",1,,
KY,*57000036,Adubon Area Community Services,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,ADUBON AREA COMMUNITY SERVICES INC.,79071,79196,,0,State Non-Emergency Transportation,"",1,,
KY,*57000085,Blue Grass Community Action,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,BLUE GRASS COMMUNITY ACTION AGENCY INC,117583,118051,,0,State Non-Emergency Transportation,"",1,,
KY,*57000101,Federated Transportaton Services,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,FEDERATED TRANSPORTATION SERVICES,97851,98098,,0,State Non-Emergency Transportation,"",1,,
KY,*57000127,Rural Transit Enterprises,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,RURAL TRANSIT ENTERPRISES,190866,191203,,0,State Non-Emergency Transportation,"",1,,
KY,*57000135,Licking Valley Community Action,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,LKLP COMMUNITY ACTION,118518,118846,,0,State Non-Emergency Transportation,"",1,,
KY,*57000143,Sand Valley Transportation,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,SANDY VALLEY TRANSPORTATION,87051,87300,,0,State Non-Emergency Transportation,"",1,,
KY,*57000168,Licking Valley Community Action,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,LICKING VALLEY COMMUNITY ACTION PROGRAM INC,24840,24897,,0,State Non-Emergency Transportation,"",1,,
KY,*57000176,Licking Valley Community Action,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,LKLP CAC INC REGION 5,142637,142901,,0,State Non-Emergency Transportation,"",1,,
KY,*7100034240,Federated Transportaton Services,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,FEDERATED TRANSPORTATION SERVICES,327170,327742,,0,State Non-Emergency Transportation,"",1,,
KY,*7100164990,Wellcare of Kentucky,Kentucky,2021,"",Comprehensive MCO,Kentucky Managed Care (Comprehensive MCO),Wellcare of Kentucky,Statewide,0,0,0,Wellcare,Wellcare of Kentucky,1,"WELLCARE OF KENTUCKY, INC.",509413,510388,,0,Centene,Centene,1,,
KY,*7100165000,Aetna Better Health of Kentucky,Kentucky,2021,"",Comprehensive MCO,Kentucky Managed Care (Comprehensive MCO),Aetna Better Health of Kentucky,Statewide,0,0,0,Aetna,Aetna Better Health of Kentucky,1,AETNA BETTER HEALTH OF KENTUCKY,262371,262881,,0,CVS Health Corporation,CVS Health,1,,
KY,*7100213660,Humana,Kentucky,2021,"",Comprehensive MCO,Kentucky Managed Care (Comprehensive MCO),Humana,Statewide,0,0,0,Humana,Humana,1,"HUMANA HEALTH PLAN, INC.",181858,182351,,0,Humana,Humana,1,,
KY,*7100242970,Licking Valley Community Action,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,LKLP CAC INC REGION 15,87307,87547,,0,State Non-Emergency Transportation,"",1,,
KY,*7100250900,Anthem Blue Cross Blue Shield,Kentucky,2021,"",Comprehensive MCO,Kentucky Managed Care (Comprehensive MCO),Anthem BCBS,Statewide,0,0,0,Anthem,Anthem Blue Cross Blue Shield,1,ANTHEM BLUE CROSS AND BLUE SHIELD MEDICAID,184225,184666,,1,Anthem,Anthem,1,,
KY,*7100257490,Federated Transportaton Services,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,FEDERATED TRANSPORTATION SERVICES OF THE BLUEGRASS,94140,94389,,0,State Non-Emergency Transportation,"",1,,
KY,*7100279430,Adubon Area Community Services,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,AUDUBON AREA COMMUNITY SERVICES INC/GRITS,69014,69152,,0,State Non-Emergency Transportation,"",1,,
KY,*7100454520,Federated Transportaton Services,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,FEDERATED TRANSPORTATION SERVICES OF THE BLUEGRASS INC,128334,128505,,0,State Non-Emergency Transportation,"",1,,
KY,*7100454560,Adubon Area Community Services,Kentucky,2021,"",Non-Emergency Medical Transportation,Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT Human Services Transportation Delivery,Statewide,0,0,0,State Non-Emergency Transportation,"",0,AUDUBON AREA COMMUNITY SERVICES INC,91009,91210,,0,State Non-Emergency Transportation,"",1,,
KY,*7100679270,Passport by Molina,Kentucky,2021,"",Comprehensive MCO,Kentucky Managed Care (Comprehensive MCO),Passport by Molina,Statewide,0,0,0,Molina,Passport by Molina,1,PASSPORT HEALTH PLAN BY MOLINA HEALTHCARE,351734,352493,,0,Molina,Molina,,,
KY,*7100679400,United Healthcare Community Plan of Kentucky,Kentucky,2021,"",Comprehensive MCO,Kentucky Managed Care (Comprehensive MCO),United Healhcare,Statewide,0,0,0,United Healthcare,United Healthcare,1,UNITEDHEALTHCARE COMMUNITY PLAN OF KENTUCKY,211942,217620,,0,United Healthcare,UnitedHealth Group,,,
LA,*000000012508,Franciscan PACE,Louisiana,2021,"",Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),PACE - Baton Rouge,"70704, 70710, 70714,70719, 70720,70722, 70729, 70736, 70739, 70748, 70767, 70770, 70775, 70777, 70791, 70801, 70802, 70803, 70804, 70805, 70806, 70807, 70808, 70809, 70810, 70811, 70812, 70813, 70814, 70815, 70816, 70817, 70818, 70819, 70820, 70821, 70822, 70823, 70825, 70826, 70827, 70831, 70833, 70835, 70836, 70837, 70873, 70874, 70879,70883, 70884, 70891, 70892, 70893, 70894, 70895, 70896, 70898",0,0,0,PACE - Baton Rouge,"",0,PACE BATON ROUGE,210,209,,0,Franciscan Alliance,"",1,,
LA,*000000047706,PACE - Greater New Orleans,Louisiana,2021,"",Program of All-Inclusive Care for the Elderly (PACE),PACE (Program of All-inclusive Care for the Elderly (PACE)),PACE - Greater New Orleans,"70112, 70113, 70114, 70115, 70116, 70117, 70118, 70119, 70122, 70124, 70125, 70126, 70127, 70128, 70129, 70130, 70131, 70032, 70043, 70001, 70002, 70003, 70005, 70006, 70053, 70121",0,0,0,PACE - Greater New Orleans,"",0,PACE GREATER NEW ORLEANS,201,196,,0,Catholic Charities Archdiocese of New Orleans,"",1,,
LA,*000000116251,Healthy Blue,Louisiana,2021,"",Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Healthy Louisiana (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Healthy Blue,Statewide,0,0,0,Anthem,"",0,HEALTHY BLUE,381275,381260,,0,Anthem,"",1,,
LA,*000000116251,Healthy Blue,Louisiana,2021,"",Comprehensive MCO,Healthy Louisiana (Comprehensive MCO),Healthy Blue,Statewide,0,0,0,Anthem,Healthy Blue,1,HEALTHY BLUE,381275,381260,,0,Anthem,Anthem,1,,
LA,*000000116284,Louisiana Healthcare Connections,Louisiana,2021,"",Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Healthy Louisiana (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Louisiana Healthcare Connections,Statewide,0,0,0,Centene Corporation,"",0,LOUISIANA HEALTHCARE CONNECTI,567107,567165,,0,Centene,"",1,,
LA,*000000116284,Louisiana Healthcare Connections,Louisiana,2021,"",Comprehensive MCO,Healthy Louisiana (Comprehensive MCO),Louisiana Healthcare Connections,Statewide,0,0,0,Centene Corporation,Louisiana Healthcare Connections,1,LOUISIANA HEALTHCARE CONNECTI,567107,567165,,0,Centene,Centene,1,,
LA,*000000116293,AmeriHealth Caritas Louisiana,Louisiana,2021,"",Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Healthy Louisiana (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),AmeriHealth Caritas Louisiana,Statewide,0,0,0,AmeriHealth Caritas Health Plan,"",0,AMERIHEALTH CARITAS LOUISIANA,246312,246366,,0,Independence Health Group,"",1,,
LA,*000000116293,AmeriHealth Caritas Louisiana,Louisiana,2021,"",Comprehensive MCO,Healthy Louisiana (Comprehensive MCO),AmeriHealth Caritas Louisiana,Statewide,0,0,0,AmeriHealth Caritas Health Plan,AmeriHealth Caritas Louisiana,1,AMERIHEALTH CARITAS LOUISIANA,246312,246366,,0,Independence Health Group,Independence Health Group,1,,
