state_cd,taf_mc_plan_id,state,cms_program_name,cms_plan_name,kff_mco_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,count,year,in_xwalk,chse_mco_name,chse_parent_firm,new_id_flag,cms_plan_type
FL,*100119603,Florida,Statewide Medical Managed Care - MMA Only (Comprehensive MCO),Simply DBA Clear Health Alliance - Specialty Plan,"Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 13",0,0,0, –,SIMPLY HEALTHCARE PLANS INC,1013,1056,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO
FL,*100119604,Florida,Statewide Medical Managed Care - MMA Only (Comprehensive MCO),Simply DBA Clear Health Alliance - Specialty Plan,"Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 14",0,0,0, –,SIMPLY HEALTHCARE PLANS INC,1493,1550,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO
FL,*100119605,Florida,Statewide Medical Managed Care - MMA Only (Comprehensive MCO),Simply DBA Clear Health Alliance - Specialty Plan,"Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 15",0,0,0, –,SIMPLY HEALTHCARE PLANS INC,921,957,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO
FL,*100119606,Florida,Statewide Medical Managed Care - MMA Only (Comprehensive MCO),Simply DBA Clear Health Alliance - Specialty Plan,"Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 16",0,0,0, –,SIMPLY HEALTHCARE PLANS INC,1689,1744,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO
FL,*100119607,Florida,Statewide Medical Managed Care - MMA Only (Comprehensive MCO),Simply DBA Clear Health Alliance - Specialty Plan,"Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 17",0,0,0, –,SIMPLY HEALTHCARE PLANS INC,1829,1896,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO
FL,*100119608,Florida,Statewide Medical Managed Care - MMA Only (Comprehensive MCO),Simply DBA Clear Health Alliance - Specialty Plan,"Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 18",0,0,0, –,SIMPLY HEALTHCARE PLANS INC,664,688,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO
FL,*100119609,Florida,Statewide Medical Managed Care - MMA Only (Comprehensive MCO),Simply DBA Clear Health Alliance - Specialty Plan,"Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 19",0,0,0, –,SIMPLY HEALTHCARE PLANS INC,1799,1860,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO
FL,*100119610,Florida,Statewide Medical Managed Care - MMA Only (Comprehensive MCO),Simply DBA Clear Health Alliance - Specialty Plan,"Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 20",0,0,0, –,SIMPLY HEALTHCARE PLANS INC,2175,2273,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO
FL,*100119611,Florida,Statewide Medical Managed Care - MMA Only (Comprehensive MCO),Simply DBA Clear Health Alliance - Specialty Plan,"Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 21",0,0,0, –,SIMPLY HEALTHCARE PLANS INC,3727,3845,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO
FL,*100120006,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),Aetna Better Health,Aetna Better Health,"Region Codes: 06, 07, 11","177,378",7125,"184,503",Aetna Better Health,COVENTRY HEALTHCARE OF FLORIDA INC,1855,1929,1,2022,1,Aetna Better Health,CVS Health Corporation,0,Comprehensive MCO + MLTSS
FL,*100120007,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),Aetna Better Health,Aetna Better Health,"Region Codes: 06, 07, 12",0,0,0,Aetna Better Health,COVENTRY HEALTHCARE OF FLORIDA INC,2054,2129,1,2022,1,Aetna Better Health,CVS Health Corporation,0,Comprehensive MCO + MLTSS
FL,*100120011,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),Aetna Better Health,Aetna Better Health,"Region Codes: 06, 07, 13",0,0,0,Aetna Better Health,COVENTRY HEALTHCARE OF FLORIDA INC,2818,2938,1,2022,1,Aetna Better Health,CVS Health Corporation,0,Comprehensive MCO + MLTSS
FL,*100120306,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),Aetna Better Health,Aetna Better Health,"Region Codes: 06, 07, 14",0,0,0,Aetna Better Health,COVENTRY HEALTHCARE OF FLORIDA INC,56818,57563,1,2022,1,Aetna Better Health,CVS Health Corporation,0,Comprehensive MCO + MLTSS
FL,*100120307,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),Aetna Better Health,Aetna Better Health,"Region Codes: 06, 07, 15",0,0,0,Aetna Better Health,COVENTRY HEALTHCARE OF FLORIDA INC,84741,85681,1,2022,1,Aetna Better Health,CVS Health Corporation,0,Comprehensive MCO + MLTSS
FL,*100120311,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),Aetna Better Health,Aetna Better Health,"Region Codes: 06, 07, 16",0,0,0,Aetna Better Health,COVENTRY HEALTHCARE OF FLORIDA INC,88612,90006,1,2022,1,Aetna Better Health,CVS Health Corporation,0,Comprehensive MCO + MLTSS
FL,*100120605,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe","692,545",24226,"716,771","Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,2733,2844,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100120606,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,3019,3103,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100120607,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,1994,2077,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100120610,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,4162,4262,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100120611,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,9124,9314,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100121001,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,34490,34692,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100121002,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,25729,25988,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100121005,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,97333,98184,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100121006,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,189090,190528,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100121007,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,142291,143608,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100121008,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,31208,31546,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,1,Comprehensive MCO + MLTSS
FL,*100121009,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,42204,42633,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100121010,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,114881,115909,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100121011,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),"Simply Healthcare Plans, Inc.","Simply Healthcare Plans, Inc.","Region Codes: 01, 02, 05, 06, 07, 09, 10, 11 Counties: Escambia, Okaloosa, Santa Rosa, Walton Bay, Calhoun, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Taylor, Wakulla, Washington, Pasco, Pinellas, Hardee, Highlands, Hillsborough, Manatee, Polk, Brevard, Orange, Osceola, Seminole, Indian River, Martin, Okeechobee, Palm Beach, St. Lucie, Broward, Dade, Monroe",0,0,0,"Simply Healthcare Plans, Inc.",SIMPLY HEALTHCARE PLANS INC,196931,200114,1,2022,1,"Simply Healthcare Plans, Inc.",Anthem,0,Comprehensive MCO + MLTSS
FL,*100121403,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),United Healthcare of Florida,United Healthcare of Florida,"Region Codes: 03, 04, 06, 11 Counties: Alachua, Bradford, Citrus, Columbia, Dixie, Gilchrist, Hamilton, Hernando, Lafayette, Lake, Levy, Marion, Putnam, Sumter, Suwannee, Union","356,074",15608,"371,682",United Healthcare of Florida,UNITED HEALTHCARE OF FLORIDA INC,112823,113936,1,2022,1,"United Healthcare of Florida, Inc.",United Healthcare,0,Comprehensive MCO + MLTSS
FL,*100121404,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),United Healthcare of Florida,United Healthcare of Florida,"Region Codes: 03, 04, 06, 11 Counties: Alachua, Bradford, Citrus, Columbia, Dixie, Gilchrist, Hamilton, Hernando, Lafayette, Lake, Levy, Marion, Putnam, Sumter, Suwannee, Union",0,0,0,United Healthcare of Florida,UNITED HEALTHCARE OF FLORIDA INC,154336,155592,1,2022,1,"United Healthcare of Florida, Inc.",United Healthcare,0,Comprehensive MCO + MLTSS
FL,*100121406,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),United Healthcare of Florida,United Healthcare of Florida,"Region Codes: 03, 04, 06, 11 Counties: Alachua, Bradford, Citrus, Columbia, Dixie, Gilchrist, Hamilton, Hernando, Lafayette, Lake, Levy, Marion, Putnam, Sumter, Suwannee, Union",0,0,0,United Healthcare of Florida,UNITED HEALTHCARE OF FLORIDA INC,63184,64093,1,2022,1,"United Healthcare of Florida, Inc.",United Healthcare,0,Comprehensive MCO + MLTSS
FL,*100121411,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),United Healthcare of Florida,United Healthcare of Florida,"Region Codes: 03, 04, 06, 11 Counties: Alachua, Bradford, Citrus, Columbia, Dixie, Gilchrist, Hamilton, Hernando, Lafayette, Lake, Levy, Marion, Putnam, Sumter, Suwannee, Union",0,0,0,United Healthcare of Florida,UNITED HEALTHCARE OF FLORIDA INC,125010,127152,1,2022,1,"United Healthcare of Florida, Inc.",United Healthcare,0,Comprehensive MCO + MLTSS
FL,*100121903,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),United Healthcare of Florida,United Healthcare of Florida,"Region Codes: 03, 04, 06, 11 Counties: Alachua, Bradford, Citrus, Columbia, Dixie, Gilchrist, Hamilton, Hernando, Lafayette, Lake, Levy, Marion, Putnam, Sumter, Suwannee, Union",0,0,0,United Healthcare of Florida,UNITED HEALTHCARE OF FLORIDA INC,3243,3377,1,2022,1,"United Healthcare of Florida, Inc.",United Healthcare,0,Comprehensive MCO + MLTSS
FL,*100121904,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),United Healthcare of Florida,United Healthcare of Florida,"Region Codes: 03, 04, 06, 11 Counties: Alachua, Bradford, Citrus, Columbia, Dixie, Gilchrist, Hamilton, Hernando, Lafayette, Lake, Levy, Marion, Putnam, Sumter, Suwannee, Union",0,0,0,United Healthcare of Florida,UNITED HEALTHCARE OF FLORIDA INC,3394,3509,1,2022,1,"United Healthcare of Florida, Inc.",United Healthcare,0,Comprehensive MCO + MLTSS
FL,*100121906,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),United Healthcare of Florida,United Healthcare of Florida,"Region Codes: 03, 04, 06, 11 Counties: Alachua, Bradford, Citrus, Columbia, Dixie, Gilchrist, Hamilton, Hernando, Lafayette, Lake, Levy, Marion, Putnam, Sumter, Suwannee, Union",0,0,0,United Healthcare of Florida,UNITED HEALTHCARE OF FLORIDA INC,2448,2552,1,2022,1,"United Healthcare of Florida, Inc.",United Healthcare,0,Comprehensive MCO + MLTSS
FL,*100121911,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),United Healthcare of Florida,United Healthcare of Florida,"Region Codes: 03, 04, 06, 11 Counties: Alachua, Bradford, Citrus, Columbia, Dixie, Gilchrist, Hamilton, Hernando, Lafayette, Lake, Levy, Marion, Putnam, Sumter, Suwannee, Union",0,0,0,United Healthcare of Florida,UNITED HEALTHCARE OF FLORIDA INC,7532,7754,1,2022,1,"United Healthcare of Florida, Inc.",United Healthcare,0,Comprehensive MCO + MLTSS
FL,*100139908,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),Molina Healthcare of Florida,Molina Healthcare of Florida,"Region Codes: 08, 11 Counties: Charlotte, Collier, Desoto, Glades, Hendry, Lee, Sarasota, Dade, Monroe","129,601",5723,"135,324",Molina Healthcare of Florida,MOLINA HEALTHCARE INC,1263,1377,1,2022,1,Molina Healthcare of Florida,Molina,0,Comprehensive MCO + MLTSS
FL,*100139911,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),Molina Healthcare of Florida,Molina Healthcare of Florida,"Region Codes: 08, 11 Counties: Charlotte, Collier, Desoto, Glades, Hendry, Lee, Sarasota, Dade, Monroe",0,0,0,Molina Healthcare of Florida,MOLINA HEALTHCARE INC,4634,4772,1,2022,1,Molina Healthcare of Florida,Molina,0,Comprehensive MCO + MLTSS
FL,*100140208,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),Molina Healthcare of Florida,Molina Healthcare of Florida,"Region Codes: 08, 11 Counties: Charlotte, Collier, Desoto, Glades, Hendry, Lee, Sarasota, Dade, Monroe",0,0,0,Molina Healthcare of Florida,MOLINA HEALTHCARE INC,72037,72849,1,2022,1,Molina Healthcare of Florida,Molina,0,Comprehensive MCO + MLTSS
FL,*100140211,Florida,Statewide Medicaid Managed Care - MMA + LTSS (Comprehensive MCO + MLTSS),Molina Healthcare of Florida,Molina Healthcare of Florida,"Region Codes: 08, 11 Counties: Charlotte, Collier, Desoto, Glades, Hendry, Lee, Sarasota, Dade, Monroe",0,0,0,Molina Healthcare of Florida,MOLINA HEALTHCARE INC,90631,92263,1,2022,1,Molina Healthcare of Florida,Molina,0,Comprehensive MCO + MLTSS
FL,*100140609,Florida,Statewide Medical Managed Care - MMA Only (Comprehensive MCO),AmeriHealth,AmeriHealth,"Region Codes: 09, 11","118,284",2427,"120,711", –,"AMERIHEALTH CARITAS FLORIDA, INC.                                                 ",101869,102493,1,2022,1,True Health,True Health,0,Comprehensive MCO
