state,state_cd,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_id,taf_mc_plan_name,taf_mc_plan_type_cd,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,chse_mco_name,kff_parent_firm,chse_matched_last_year
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200104630C,MIDWEST CITY HMA PHYSICIAN MANAGEMENT LLC,70,2258,2093,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200107430A,O'CONNELL NANCY L,70,321,316,,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200107940A,"ALTERNATIVE MEDICINE OF TULSA, INC                                                ",70,2327,2045,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200108530A,"CARING HANDS HEALTHCARE CENTER, INC                                               ",70,398,368,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200108530B,"CARING HANDS HEALTHCARE CENTER, INC                                               ",70,637,592,,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200108530E,"CARING HANDS HEALTHCARE CENTERS, INC                                              ",70,618,508,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200109440A,NAWAZ MUDASSIR,70,115,104,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200109570A,PORTER HEALTH CENTER,70,861,778,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200110220A,PINSON SARAH B,70,76,,,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200110880B,MCBRIDE REBECCA J,70,2,2,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200111620R,"ST. MARY'S PHYSICIAN ASSOCIATES, LLC                                              ",70,1440,1348,,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200112600A,LAHR TAMMI M,70,345,335,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200113300A,CHARLES C CARTER MD PLLC,70,77,67,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200116880A,FAMILY MED LLC,70,356,296,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200116990A,BENNETT ALLISON B,70,113,107,,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200117140A,FIRST CHOICE WELLNESS CENTER,70,163,154,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200118780A,"MUSTANG FAMILY PHYSCIANS, PC                                                      ",70,760,690,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200119080D,OSU-AJ STILLWATER FAMILY CARE,70,1241,1157,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200119080H,OSU-AJ YOUNG PEOPLE CLINIC,70,526,495,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200119080K,OSU-AJ THE FAMILY CLINIC,70,683,632,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200119080P,OSU-AJ STACEY KNAPP,70,507,458,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200119080X,OSU EAST GATE,70,3288,2913,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200119080Y,OSU-AJ SPIRO HMA,70,1265,1132,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200119670A,ANDERSON RACHEL L,70,6,,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200119870B,WEWOKA INDIAN HEALTH SERVICE,70,1,1,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200119880B,PAWNEE INDIAN HEALTH CENTER,70,2,,,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200120010A,DIXON DEBRA L,70,459,421,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200120040E,CHEROKEE NATION - A-MO HEALTH CENTER,70,2,2,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200120040I,CHEROKEE NATION - REDBIRD SMITH HEALTH CENTER,70,2,,,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200120040M,CHEROKEE NATION - THREE RIVERS HEALTH CENTER,70,4,4,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200120040Q,CHEROKEE NATION - VINITA HEALTH CENTER,70,2,2,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200120040S,CHEROKEE NATION - WILMA P MANKILLER HEALTH CENTER,70,2,2,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200120040X,CHEROKEE NATION - WW HASTINGS INDIAN HOSPITAL,70,2010,1892,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200120040Y,CHEROKEE NATION - WW HASTINGS INDIAN HOSPITAL,70,1,1,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200120180A,LAWTON INDIAN HOSPITAL,70,1,1,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200120970A,WOOD LAUREN M,70,428,396,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200121060A,PROUGH AMIE,70,508,479,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200122190M,DURANT HMA PHYSICIAN MANAGEMENT LLC,70,330,268,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200122440B,KING DAVID M,70,1035,990,,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200122930B,NGUYEN HOANG,70,516,458,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200124950A,GRANT GREGORY G,70,301,277,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200125450A,CANEY VALLEY MEDICAL FOUNDATION,70,550,471,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200127530A,JENKINS BETHANEY B,70,813,774,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200128620I,OSU-AJ PREMIER PEDIATRICS OF MUSKOGEE,70,3522,3293,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200129030A,PARRINGTON ANN,70,117,108,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200129370A,ROSE KAREN A,70,884,855,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200130110A,MARKLAND CASEY L,70,11,,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200130290A,GUTHRIE JR DONALD A,70,2,,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200130310A,SMITH EDWINNA B,70,64,,,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200130350A,UTLEY JULIE,70,2,2,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200131880A,WILSON MELISSA,70,235,218,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200131990G,SAINTS FAMILY HEALTH CENTER BLANCHARD,70,488,434,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200133230A,SNYDER JEQUITA D,70,683,628,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200134140A,EDMOND AM CLINIC LLC,70,2177,1967,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200135190A,DUNCAN FAMILY CARE,70,2499,2207,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200135670D,VELMA REGIONAL MEDICAL CLINIC,70,142,128,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
Oklahoma,OK,2017,"",Primary Care Case Management (PCCM),SoonerCare Choice (Primary Care Case Management (PCCM)),Multiple Primary Care Providers,Statewide,0,0,0,Multiple Primary Care Providers,"",0,*200135670M,DUNCAN MEDICAL ASSOCIATES,70,3683,3245,1,0,Oklahoma Health Care Authority,Multiple Primary Care Providers,,
