state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
FL,*100145605,DentaQuest,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),DentaQuest,Statewide,0,0,0,DentaQuest,"",0,DENTAQUEST OF FLORIDA INC,112069,16455,1,0,Catalyst Institute,"",1,,
FL,*100145606,DentaQuest,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),DentaQuest,Statewide,0,0,0,DentaQuest,"",0,DENTAQUEST OF FLORIDA INC,270482,40840,1,0,Catalyst Institute,"",1,,
FL,*100145607,DentaQuest,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),DentaQuest,Statewide,0,0,0,DentaQuest,"",0,DENTAQUEST OF FLORIDA INC,210806,25420,1,0,Catalyst Institute,"",1,,
FL,*100145608,DentaQuest,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),DentaQuest,Statewide,0,0,0,DentaQuest,"",0,DENTAQUEST OF FLORIDA INC,91078,11929,1,0,Catalyst Institute,"",1,,
FL,*100145609,DentaQuest,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),DentaQuest,Statewide,0,0,0,DentaQuest,"",0,DENTAQUEST OF FLORIDA INC,199423,40793,1,0,Catalyst Institute,"",1,,
FL,*100145610,DentaQuest,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),DentaQuest,Statewide,0,0,0,DentaQuest,"",0,DENTAQUEST OF FLORIDA INC,184640,42290,1,0,Catalyst Institute,"",1,,
FL,*100145611,DentaQuest,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),DentaQuest,Statewide,0,0,0,DentaQuest,"",0,DENTAQUEST OF FLORIDA INC,323410,61796,1,0,Catalyst Institute,"",1,,
FL,*100146801,Liberty Dental,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),Liberty,Statewide,1082184,62143,1144327,Liberty Dental Plan Corp,"",0,LIBERTY DENTAL PLAN OF FLORIDA INC,22275,1430,1,0,Catalyst Institute,"",1,,
FL,*100146802,Liberty Dental,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),Liberty,Statewide,0,0,0,Liberty Dental Plan Corp,"",0,LIBERTY DENTAL PLAN OF FLORIDA INC,73666,12988,1,0,Catalyst Institute,"",1,,
FL,*100146803,Liberty Dental,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),Liberty,Statewide,0,0,0,Liberty Dental Plan Corp,"",0,LIBERTY DENTAL PLAN OF FLORIDA INC,168316,24410,1,0,Catalyst Institute,"",1,,
FL,*100146804,Liberty Dental,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),Liberty,Statewide,0,0,0,Liberty Dental Plan Corp,"",0,LIBERTY DENTAL PLAN OF FLORIDA INC,154450,18635,1,0,Catalyst Institute,"",1,,
FL,*100146805,Liberty Dental,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),Liberty,Statewide,0,0,0,Liberty Dental Plan Corp,"",0,LIBERTY DENTAL PLAN OF FLORIDA INC,88043,11322,1,0,Catalyst Institute,"",1,,
FL,*100146806,Liberty Dental,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),Liberty,Statewide,0,0,0,Liberty Dental Plan Corp,"",0,LIBERTY DENTAL PLAN OF FLORIDA INC,197836,28532,1,0,Catalyst Institute,"",1,,
FL,*100146807,Liberty Dental,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),Liberty,Statewide,0,0,0,Liberty Dental Plan Corp,"",0,LIBERTY DENTAL PLAN OF FLORIDA INC,219903,30431,1,0,Catalyst Institute,"",1,,
FL,*100146808,Liberty Dental,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),Liberty,Statewide,0,0,0,Liberty Dental Plan Corp,"",0,LIBERTY DENTAL PLAN OF FLORIDA INC,122655,24074,1,0,Catalyst Institute,"",1,,
FL,*100146809,Liberty Dental,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),Liberty,Statewide,0,0,0,Liberty Dental Plan Corp,"",0,LIBERTY DENTAL PLAN OF FLORIDA INC,81172,11511,1,0,Catalyst Institute,"",1,,
FL,*100146810,Liberty Dental,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),Liberty,Statewide,0,0,0,Liberty Dental Plan Corp,"",0,LIBERTY DENTAL PLAN OF FLORIDA INC,70101,10182,1,0,Catalyst Institute,"",1,,
FL,*100146811,Liberty Dental,Florida,2020,,Dental only (PAHP),Dental (Dental only (PAHP)),Liberty,Statewide,0,0,0,Liberty Dental Plan Corp,"",0,LIBERTY DENTAL PLAN OF FLORIDA INC,158023,26599,1,0,Catalyst Institute,"",1,,
FL,*100149009,Miami Children's Health Plan,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Miami Children's Health Plan,Regions 9 and 11,24968,685,25653,Variety Children's Hospital (d/b/a Nicklaus Children's Hospital) and Evolent LLC,Miami Children's Health Plan,1,MIAMI CHILDREN'S HEALTH PLAN LLC,26275,26601,0,0,Nicklaus Children's Hospital|Evolent LLC,"",1,,
FL,*100149011,Miami Children's Health Plan,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Miami Children's Health Plan,Regions 9 and 11,0,0,0,Variety Children's Hospital (d/b/a Nicklaus Children's Hospital) and Evolent LLC,Miami Children's Health Plan,1,MIAMI CHILDREN'S HEALTH PLAN LLC,14102,14332,0,0,Nicklaus Children's Hospital|Evolent LLC,"",1,,
FL,*100978304,"Magellan Complete Care, LLC",Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),"Magellan Complete Care, LLC","Regions 4, 5, and 7",18973,2319,21292,"Magellan Health Services, Inc.","Magellan Complete Care, LLC",1,FLORIDA MHS INC,10458,10775,1,0,Magellan,Magellan Health,1,,
FL,*100978305,"Magellan Complete Care, LLC",Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),"Magellan Complete Care, LLC","Regions 4, 5, and 8",0,0,0,"Magellan Health Services, Inc.","Magellan Complete Care, LLC",1,FLORIDA MHS INC,6098,6447,1,0,Magellan,Magellan Health,1,,
FL,*100978307,"Magellan Complete Care, LLC",Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),"Magellan Complete Care, LLC","Regions 4, 5, and 9",0,0,0,"Magellan Health Services, Inc.","Magellan Complete Care, LLC",1,FLORIDA MHS INC,11342,11906,1,0,Magellan,Magellan Health,1,,
FL,*100992701,Children's Medical Services Network,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Children's Medical Services Network,Statewide,67924,143,68067,Florida Department of Health,Children's Medical Services Network,1,DOH-CHILDREN'S MEDICAL SERVICES MANAGED CARE PLAN,1710,1723,1,0,Centene,"",1,,
FL,*100992702,Children's Medical Services Network,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Children's Medical Services Network,Statewide,0,0,0,Florida Department of Health,Children's Medical Services Network,1,DOH-CHILDREN'S MEDICAL SERVICES MANAGED CARE PLAN,4135,4135,1,0,Centene,"",1,,
FL,*100992703,Children's Medical Services Network,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Children's Medical Services Network,Statewide,0,0,0,Florida Department of Health,Children's Medical Services Network,1,DOH-CHILDREN'S MEDICAL SERVICES MANAGED CARE PLAN,6862,6874,1,0,Centene,"",1,,
FL,*100992704,Children's Medical Services Network,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Children's Medical Services Network,Statewide,0,0,0,Florida Department of Health,Children's Medical Services Network,1,DOH-CHILDREN'S MEDICAL SERVICES MANAGED CARE PLAN,5998,6001,1,0,Centene,"",1,,
FL,*100992705,Children's Medical Services Network,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Children's Medical Services Network,Statewide,0,0,0,Florida Department of Health,Children's Medical Services Network,1,DOH-CHILDREN'S MEDICAL SERVICES MANAGED CARE PLAN,5215,5236,1,0,Centene,"",1,,
FL,*100992706,Children's Medical Services Network,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Children's Medical Services Network,Statewide,0,0,0,Florida Department of Health,Children's Medical Services Network,1,DOH-CHILDREN'S MEDICAL SERVICES MANAGED CARE PLAN,10576,10586,1,0,Centene,"",1,,
FL,*100992707,Children's Medical Services Network,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Children's Medical Services Network,Statewide,0,0,0,Florida Department of Health,Children's Medical Services Network,1,DOH-CHILDREN'S MEDICAL SERVICES MANAGED CARE PLAN,10702,10685,1,0,Centene,"",1,,
FL,*100992708,Children's Medical Services Network,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Children's Medical Services Network,Statewide,0,0,0,Florida Department of Health,Children's Medical Services Network,1,DOH-CHILDREN'S MEDICAL SERVICES MANAGED CARE PLAN,4658,4645,1,0,Centene,"",1,,
FL,*100992709,Children's Medical Services Network,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Children's Medical Services Network,Statewide,0,0,0,Florida Department of Health,Children's Medical Services Network,1,DOH-CHILDREN'S MEDICAL SERVICES MANAGED CARE PLAN,6315,6287,1,0,Centene,"",1,,
FL,*100992710,Children's Medical Services Network,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Children's Medical Services Network,Statewide,0,0,0,Florida Department of Health,Children's Medical Services Network,1,DOH-CHILDREN'S MEDICAL SERVICES MANAGED CARE PLAN,8257,8223,1,0,Centene,"",1,,
FL,*100992711,Children's Medical Services Network,Florida,2020,,Comprehensive MCO,Managed Medical Assistance Program (Comprehensive MCO),Children's Medical Services Network,Statewide,0,0,0,Florida Department of Health,Children's Medical Services Network,1,DOH-CHILDREN'S MEDICAL SERVICES MANAGED CARE PLAN,15509,15463,1,0,Centene,"",1,,
FL,*102626200,Doctors Healthcare Plans,Florida,2020,,"","","","",,,,"","",0,"DOCTORS HEALTHCARE PLANS, INC                                                     ",4056,4051,0,0,"DOCTORS HEALTHCARE PLANS, INC","",,,
FL,*102637300,Florida Blue,Florida,2020,,"","","","",,,,"","",0,"FLORIDA BLUE MEDICARE, INC.                                                       ",3393,3463,0,0,Guidewell Mutual Holding Corporation,"",,,
FL,*102638000,Humana Medical Plan,Florida,2020,,"","","","",,,,"","",0,HUMANA MEDICAL PLAN INC,84736,86296,0,0,Humana,"",,,
FL,*102638400,InnovaCare Inc.,Florida,2020,,"","","","",,,,"","",0,MMM OF FLORIDA INC,2567,2571,0,0,InnovaCare Inc.,"",,,
FL,*102641000,Molina Healthcare of Florida,Florida,2020,,"","","","",,,,"","",0,"MOLINA HEALTHCARE OF FLORIDA, INC                                                 ",2309,2325,0,0,Molina,"",,,
FL,*102642300,"Simply Healthcare Plans, Inc.",Florida,2020,,"","","","",,,,"","",0,"SIMPLY HEALTHCARE PLAN, INC                                                       ",42881,43018,0,0,Anthem,"",,,
FL,*102644100,Sunshine State Health Plan,Florida,2020,,"","","","",,,,"","",0,"SUNSHINE STATE HEALTH PLAN, INC                                                   ",2457,2597,0,0,Centene,"",,,
FL,*102663900,"Optimum Health Care, Inc.",Florida,2020,,"","","","",,,,"","",0,"OPTIMUM HEALTH CARE, INC                                                          ",7730,7937,0,0,Anthem,"",,,
FL,*102664900,"Freedom Health, Inc.",Florida,2020,,"","","","",,,,"","",0,"FREEDOM HEALTH, INC                                                               ",19023,18966,0,0,Anthem,"",,,
FL,*102798000,Humana Medical Plan,Florida,2020,,"","","","",,,,"","",0,"CAREPLUS HEALTH PLANS, INC.                                                       ",68988,70158,0,0,Humana,"",,,
FL,*102991600,Aetna Better Health,Florida,2020,,"","","","",,,,"","",0,CAREMARK LLC,1060,,0,0,CVS Health Corporation,"",0,,
FL,*103360000,Aetna Better Health,Florida,2020,,"","","","",,,,"","",0,AETNA HEALTH INC,23210,23924,0,0,CVS Health Corporation,"",,,
FL,*103533200,"United Healthcare of Florida, Inc.",Florida,2020,,"","","","",,,,"","",0,"PREFERRED CARE PARTNERS, INC                                                      ",18377,18913,0,0,United Healthcare,"",,,
FL,*103542000,"United Healthcare of Florida, Inc.",Florida,2020,,"","","","",,,,"","",0,MEDICA HEALTHCARE PLANS INC,14001,14315,0,0,United Healthcare,"",,,
FL,*104019004,PACE Partners of Northeast Florida,Florida,2020,,Program of All-Inclusive Care for the Elderly (PACE),Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),NE PACE Partners,Duval and Clay counties,5,20,25,NE PACE Partners,"",0,"PACE PARTNERS OF NORTHEAST FLORIDA, INC.                                          ",64,64,1,0,"Community Hospice of Northeast Florida, Inc.","",,,
FL,*104161800,Humana Medical Plan,Florida,2020,,"","","","",,,,"","",0,HUMANA HEALTH INSURANCE COMPANY OF FLORIDA INC,399,409,0,0,Humana,"",,,
FL,*104246600,Solis Health Plans,Florida,2020,,"","","","",,,,"","",0,"SOLIS HEALTH PLANS, INC                                                           ",1507,1583,0,0,"Athena Healthcare Holdings, LLC","",,,
FL,*104906100,"United Healthcare of Florida, Inc.",Florida,2020,,"","","","",,,,"","",0,"PREFERRED CARE PARTNERS, INC.                                                     ",19408,19700,0,0,United Healthcare,"",,,
GA,"",Amerigroup Community Care,Georgia,2020,,Other Prepaid Health Plan (PHP) (limited benefits),Planning for Healthy Babies (Other Prepaid Health Plan (PHP) (limited benefits)),Amerigroup Community Care,Statewide,17001,0,17001,Anthem,"",0,"",,,0,0,Anthem,"",0,,
GA,"",CareSource Georgia,Georgia,2020,,Other Prepaid Health Plan (PHP) (limited benefits),Planning for Healthy Babies (Other Prepaid Health Plan (PHP) (limited benefits)),CareSource Georgia,Statewide,13543,0,13543,CareSource,"",0,"",,,0,0,CareSource,"",0,,
GA,"",Peach State Health Plan,Georgia,2020,,Other Prepaid Health Plan (PHP) (limited benefits),Planning for Healthy Babies (Other Prepaid Health Plan (PHP) (limited benefits)),Peach State Health Plan,Statewide,16984,0,16984,Centene,"",0,"",,,0,0,Centene,"",0,,
GA,"",WellCare,Georgia,2020,,Other Prepaid Health Plan (PHP) (limited benefits),Planning for Healthy Babies (Other Prepaid Health Plan (PHP) (limited benefits)),WellCare of Georgia,Statewide,13992,0,13992,WellCare,"",0,"",,,0,0,Centene,"",0,2020-01-23,
GA,*003121981A,Modivcare,Georgia,2020,,Non-Emergency Medical Transportation,Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT,Statewide,0,0,0,Logisticare,"",0,"LOGISTICARE SOLUTIONS, LLC                                                        ",321536,322019,1,0,Providence Service Corporation,"",1,,
GA,*003121981B,Modivcare,Georgia,2020,,Non-Emergency Medical Transportation,Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT,Statewide,0,0,0,Logisticare,"",0,"LOGISTICARE SOLUTIONS, LLC                                                        ",407572,408780,1,0,Providence Service Corporation,"",1,,
GA,*003123028A,Southeastrans,Georgia,2020,,Non-Emergency Medical Transportation,Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT,Statewide,917155,0,917155,Southeast Trans,"",0,"SOUTHEASTRANS, INC.                                                               ",508445,510049,1,0,Southeastrans,"",1,,
GA,*003123031A,Southeastrans,Georgia,2020,,Non-Emergency Medical Transportation,Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT,Statewide,0,0,0,Southeast Trans,"",0,"SOUTHEASTRANS, INC.                                                               ",487241,488322,1,0,Southeastrans,"",1,,
GA,*060442313A,Amerigroup Community Care,Georgia,2020,,Comprehensive MCO,Georgia Families (Comprehensive MCO),Amerigroup Community Care,Statewide,393769,0,393769,Anthem,Amerigroup Community Plan,1,AMGP GEORGIA MANAGED CARE CO INC.,503893,503898,1,0,Anthem,Anthem,1,,
GA,*060442313B,Amerigroup Community Care,Georgia,2020,,Comprehensive MCO,Georgia Families 360 (Comprehensive MCO),Amerigroup Community Care,Statewide,28631,0,28631,Anthem,Amerigroup Community Plan,1,AMGP GEORGIA MANAGED CARE CO INC.,36231,36105,1,0,Anthem,Anthem,1,,
GA,*090828618A,WellCare,Georgia,2020,,Comprehensive MCO,Georgia Families (Comprehensive MCO),WellCare of Georgia,Statewide,498219,0,498219,WellCare,WellCare of Georgia,1,"WELLCARE OF GEORGIA, INC                                                          ",586112,586215,0,0,Centene,Centene,1,2020-01-23,
GA,*400750091A,CareSource Georgia,Georgia,2020,,Comprehensive MCO,Georgia Families (Comprehensive MCO),CareSource Georgia,Statewide,271065,0,271065,CareSource,CareSource Georgia,1,CARESOURCE GEORGIA CO.,365922,365986,1,0,CareSource,CareSource,1,,
GA,*732260632I,Modivcare,Georgia,2020,,Non-Emergency Medical Transportation,Non-Emergency Medical Transportation (Non-Emergency Medical Transportation),NEMT,Statewide,849323,0,849323,Logisticare,"",0,LOGISTICARE - CENTRAL,365027,365542,1,0,Providence Service Corporation,"",1,,
GA,*956691585A,Peach State Health Plan,Georgia,2020,,Comprehensive MCO,Georgia Families (Comprehensive MCO),Peach State Health Plan,Statewide,393851,0,393851,Centene,Peach State Health Plan,1,"PEACH STATE HEALTH PLAN, INC.                                                     ",501538,501671,1,0,Centene,Centene,1,,
HI,*ALOHAC,AlohaCare Integration,Hawaii,2020,,Comprehensive MCO + MLTSS,MedQUEST (Comprehensive MCO + MLTSS),AlohaCare Quest Integration (QI),Statewide,0,0,0,AlohaCare,AlohaCare,1,ALOHACARE - MEDICAL,72934,71805,1,0,AlohaCare,"",1,,
HI,*HMSAAA,Hawaii Medical Service Association (HMSA),Hawaii,2020,,Comprehensive MCO + MLTSS,MedQUEST (Comprehensive MCO + MLTSS),HMSA QUEST Integration (QI),Statewide,0,0,0,An Independent Licensee of the Blue Cross and Blue Shield Association.,Hawaii Medical Service Association (HMSA),1,HMSA - MEDICAL,183275,181619,1,1,Hawaii Medical Service Association,"",1,,
HI,*KAISER,Kaiser Permanente,Hawaii,2020,,Comprehensive MCO + MLTSS,MedQUEST (Comprehensive MCO + MLTSS),Kaiser Foundation Health Plan Quest Integration (QI),Islands of Maui and Oahu,0,0,0,Based on a relationship between the Kaiser Foundation Health Plan and the Hawaii Permanente Medical Group of physicians and specialists.,Kaiser Permanente,1,KAISER PERMANENTE QUEST,43326,41755,1,0,Kaiser Permanente,Kaiser Permanente,1,,
HI,*OHANAA,Ohana Health Plan,Hawaii,2020,,Comprehensive MCO + MLTSS,MedQUEST (Comprehensive MCO + MLTSS),'Ohana Quest Integration (QI),Statewide,27760,9569,37329,"WellCare Health Insurance of Arizona, Inc., a subsidiary of WellCare Health Plans, Inc.",Ohana Health Plan,1,'OHANA HEALTH PLAN,29032,28475,1,0,Centene,Centene,1,2020-01-23,
HI,*OHANBH,Ohana Health Plan,Hawaii,2020,,Comprehensive MCO + MLTSS,MedQUEST (Comprehensive MCO + MLTSS),'Ohana Community Care Services (CCS),Statewide,3097,2011,5108,"WellCare Health Insurance of Arizona, Inc., a subsidiary of WellCare Health Plans, Inc.","",0,'OHANA HEALTH PLAN,5389,5476,0,0,Centene,"",1,2020-01-23,
HI,*UNITED,UnitedHealthcare Community Plan,Hawaii,2020,,Comprehensive MCO + MLTSS,MedQUEST (Comprehensive MCO + MLTSS),UnitedHealthcare CP Quest Integration (QI),Statewide,37905,15607,53512,UnitedHealthcare Insurance Company,UnitedHealthcare Plan,1,UNITED HEALTH CARE COMM,46160,44777,1,0,United Healthcare,UnitedHealth Group,1,,
HI,*XALOHA,AlohaCare Integration,Hawaii,2020,,Comprehensive MCO + MLTSS,MedQUEST (Comprehensive MCO + MLTSS),AlohaCare Quest Integration (QI),Statewide,63010,3883,66893,AlohaCare,AlohaCare,1,ALOHACARE,7606,8510,1,0,AlohaCare,"",1,,
HI,*XHMSAA,Hawaii Medical Service Association (HMSA),Hawaii,2020,,Comprehensive MCO + MLTSS,MedQUEST (Comprehensive MCO + MLTSS),HMSA QUEST Integration (QI),Statewide,162060,6219,168279,An Independent Licensee of the Blue Cross and Blue Shield Association.,Hawaii Medical Service Association (HMSA),1,HMSA,13381,13815,1,1,Hawaii Medical Service Association,"",0,,
HI,*XKAISR,Kaiser Permanente,Hawaii,2020,,Comprehensive MCO + MLTSS,MedQUEST (Comprehensive MCO + MLTSS),Kaiser Foundation Health Plan Quest Integration (QI),Islands of Maui and Oahu,32831,1433,34264,Based on a relationship between the Kaiser Foundation Health Plan and the Hawaii Permanente Medical Group of physicians and specialists.,Kaiser Permanente,1,KAISER PERMANENTE,3160,3216,1,0,Kaiser Permanente,Kaiser Permanente,1,,
HI,*XOHANA,Ohana Health Plan,Hawaii,2020,,Comprehensive MCO + MLTSS,MedQUEST (Comprehensive MCO + MLTSS),'Ohana Quest Integration (QI),Statewide,0,0,0,"WellCare Health Insurance of Arizona, Inc., a subsidiary of WellCare Health Plans, Inc.",Ohana Health Plan,1,'OHANA HEALTH PLAN,15277,16272,1,0,Centene,Centene,0,2020-01-23,
HI,*XUNITD,UnitedHealthcare Community Plan,Hawaii,2020,,Comprehensive MCO + MLTSS,MedQUEST (Comprehensive MCO + MLTSS),UnitedHealthcare CP Quest Integration (QI),Statewide,0,0,0,UnitedHealthcare Insurance Company,UnitedHealthcare Plan,1,UNITED HEALTH CARE COMM,21590,22958,1,0,United Healthcare,UnitedHealth Group,1,,
IA,*0103793,Access2Care,Iowa,2020,,Non-Emergency Medical Transportation,NEMT (Non-Emergency Medical Transportation),TMS,Statewide,9024,779,9803,TMS Management Group,"",0,TMS MANAGEMENT,23486,16434,0,0,Global Medical Response,"",1,,
IA,*0115936,"Amerigroup of Iowa, Inc.",Iowa,2020,,Comprehensive MCO + MLTSS,IA Healthlink (Comprehensive MCO + MLTSS),"Amerigroup of Iowa, Inc.",Statewide,314630,39802,354432,AMERIGROUP Corporation,"Amerigroup of Iowa, Inc.",1,AMERIGROUP IOWA,457247,457585,1,0,Anthem,Anthem,1,,
IA,*0115937,United Healthcare,Iowa,2020,,"","","","",,,,"","",0,UNITED HEALTHCARE PLAN,7,,0,0,United Healthcare,"",0,,
IA,*0209847,Multiple Health & Medical Homes,Iowa,2020,,"","","","",,,,"","",0,SIOUXLAND COMMUNITY HEALTH CENTER,90,,0,0,Multiple Health & Medical Homes,"",0,,
